,ID,ID_CONTA_CAIXA,ID_FIN_LANCAMENTO_PAGAR,ID_FIN_STATUS_PARCELA,NUMERO_PARCELA,DATA_EMISSAO,DATA_VENCIMENTO,DESCONTO_ATE,SOFRE_RETENCAO,VALOR,TAXA_JURO,TAXA_MULTA,TAXA_DESCONTO,VALOR_JURO,VALOR_MULTA,VALOR_DESCONTO
218,403,1,254,2,1,2022-07-06,2022-07-06,2022-07-06,N,250.0,0.0,0.0,0.0,0.0,0.0,0.0
219,404,1,255,2,1,2022-07-06,2022-07-04,2022-07-06,N,4322.0,0.0,0.0,0.0,0.0,0.0,0.0
220,405,1,256,2,1,2022-07-06,2022-07-04,2022-07-06,N,1634.0,0.0,0.0,0.0,0.0,0.0,0.0
221,406,1,257,2,1,2022-07-06,2022-07-04,2022-07-06,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
222,407,1,258,2,1,2022-07-06,2022-07-04,2022-07-06,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
223,408,1,259,2,1,2022-07-06,2022-07-04,2022-07-06,N,837.64,0.0,0.0,0.0,0.0,0.0,0.0
224,410,1,261,2,1,2022-07-06,2022-07-05,2022-07-06,N,2457.8,0.0,0.0,0.0,0.0,0.0,0.0
225,411,1,260,2,1,2022-07-06,2022-07-04,2022-07-06,N,390.0,0.0,0.0,0.0,0.0,0.0,0.0
226,412,3,262,2,1,2022-07-06,2022-07-05,2022-07-06,N,52.0,0.0,0.0,0.0,0.0,0.0,0.0
227,413,3,263,2,1,2022-07-06,2022-07-04,2022-07-06,N,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
228,414,3,264,2,1,2022-07-07,2022-07-07,2022-07-07,N,183.0,0.0,0.0,0.0,0.0,0.0,0.0
229,421,3,271,2,1,2022-07-07,2022-07-07,2022-07-07,N,680.0,0.0,0.0,0.0,0.0,0.0,0.0
230,458,3,302,2,1,2022-07-07,2022-08-03,2022-07-07,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
231,459,3,303,2,1,2022-07-07,2022-09-03,2022-07-07,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
232,460,3,304,2,1,2022-07-07,2022-10-03,2022-07-07,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
233,463,3,307,2,1,2022-07-07,2023-01-03,2022-07-07,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
234,464,3,308,2,1,2022-07-07,2022-08-03,2022-07-07,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
235,465,3,309,2,1,2022-07-07,2022-09-03,2022-07-07,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
236,466,3,310,2,1,2022-07-07,2022-10-03,2022-07-07,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
237,468,3,312,2,1,2022-07-07,2022-12-03,2022-07-07,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
238,469,3,313,2,1,2022-07-07,2022-07-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
239,470,3,314,2,1,2022-07-07,2022-08-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
240,471,3,315,2,1,2022-07-07,2022-09-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
241,472,3,316,2,1,2022-07-07,2022-10-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
242,473,3,317,2,1,2022-07-07,2022-11-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
243,474,3,318,2,1,2022-07-07,2022-12-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
244,475,3,319,2,1,2022-07-07,2022-07-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
245,476,3,320,2,1,2022-07-07,2022-08-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
246,477,3,321,2,1,2022-07-07,2022-09-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
247,478,3,322,2,1,2022-07-07,2022-10-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
248,479,3,323,2,1,2022-07-07,2022-11-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
249,480,3,324,2,1,2022-07-07,2022-12-20,2022-07-07,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
250,481,3,325,2,1,2022-07-07,2022-08-03,2022-07-07,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
251,483,3,327,2,1,2022-07-07,2022-10-03,2022-07-07,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
252,484,3,328,2,1,2022-07-07,2022-11-03,2022-07-07,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
253,486,3,330,2,1,2022-07-07,2023-01-03,2022-07-07,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
254,488,3,332,2,1,2022-07-07,2022-08-03,2022-07-07,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
255,489,3,333,2,1,2022-07-07,2022-10-03,2022-07-07,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
256,490,3,334,2,1,2022-07-07,2022-11-03,2022-07-07,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
257,491,3,335,2,1,2022-07-07,2022-12-03,2022-07-07,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
258,514,3,357,2,1,2022-07-07,2022-09-03,2022-07-07,N,2100.0,0.0,0.0,0.0,0.0,0.0,0.0
259,519,1,362,2,1,2022-07-07,2022-07-20,2022-07-07,N,960.0,0.0,0.0,0.0,0.0,0.0,0.0
260,520,1,363,2,1,2022-07-07,2022-07-20,2022-07-07,N,4400.0,0.0,0.0,0.0,0.0,0.0,0.0
261,521,1,364,2,1,2022-07-07,2022-07-20,2022-07-07,N,48.0,0.0,0.0,0.0,0.0,0.0,0.0
262,523,1,366,2,1,2022-07-07,2022-07-11,2022-07-07,N,1407.75,0.0,0.0,0.0,0.0,0.0,0.0
263,529,3,372,2,1,2022-07-07,2022-10-16,2022-07-07,,1661.25,0.0,0.0,0.0,0.0,0.0,0.0
264,530,3,373,2,1,2022-07-07,2022-11-16,2022-07-07,,1661.25,0.0,0.0,0.0,0.0,0.0,0.0
265,531,3,374,2,1,2022-07-07,2022-12-16,2022-07-07,,1661.25,0.0,0.0,0.0,0.0,0.0,0.0
266,532,1,375,2,1,2022-07-08,2022-07-05,2022-07-08,N,6828.9,0.0,0.0,0.0,0.0,0.0,0.0
267,533,3,376,2,1,2022-07-08,2022-06-24,2022-07-08,N,1575.0,0.0,0.0,0.0,0.0,0.0,0.0
268,535,1,378,2,1,2022-07-08,2022-07-04,2022-07-08,N,169.0,0.0,0.0,0.0,0.0,0.0,0.0
269,536,3,379,2,1,2022-07-08,2022-07-08,2022-07-08,N,63.0,0.0,0.0,0.0,0.0,0.0,0.0
270,538,3,381,2,1,2022-07-08,2022-07-11,2022-07-08,,602.66,0.0,0.0,0.0,0.0,0.0,0.0
271,539,3,382,2,1,2022-07-08,2022-07-11,2022-07-08,,127.05,0.0,0.0,0.0,0.0,0.0,0.0
272,541,3,384,2,1,2022-07-08,2022-07-12,2022-07-08,N,317.0,0.0,0.0,0.0,0.0,0.0,0.0
273,542,3,384,2,2,2022-07-08,2022-08-09,2022-07-08,N,317.85,0.0,0.0,0.0,0.0,0.0,0.0
274,543,3,385,2,1,2022-07-08,2022-07-12,2022-07-08,N,219.93,0.0,0.0,0.0,0.0,0.0,0.0
275,544,3,386,2,1,2022-07-08,2022-07-13,2022-07-08,,1253.5,0.0,0.0,0.0,0.0,0.0,0.0
276,545,3,387,2,1,2022-07-08,2022-07-13,2022-07-08,,839.52,0.0,0.0,0.0,0.0,0.0,0.0
277,546,3,387,2,2,2022-07-08,2022-08-10,2022-07-08,,839.53,0.0,0.0,0.0,0.0,0.0,0.0
278,548,3,389,2,1,2022-07-08,2022-07-13,2022-07-08,N,2680.0,0.0,0.0,0.0,0.0,0.0,0.0
279,549,3,390,2,1,2022-07-08,2022-07-14,2022-07-08,N,623.99,0.0,0.0,0.0,0.0,0.0,0.0
280,550,3,390,2,2,2022-07-08,2022-08-13,2022-07-08,N,623.99,0.0,0.0,0.0,0.0,0.0,0.0
281,551,3,390,2,3,2022-07-08,2022-09-12,2022-07-08,N,623.99,0.0,0.0,0.0,0.0,0.0,0.0
282,552,3,390,2,4,2022-07-08,2022-10-12,2022-07-08,N,623.99,0.0,0.0,0.0,0.0,0.0,0.0
283,553,3,391,2,1,2022-07-08,2022-07-14,2022-07-08,,162.5,0.0,0.0,0.0,0.0,0.0,0.0
284,555,3,393,2,1,2022-07-08,2022-07-15,2022-07-08,N,406.0,0.0,0.0,0.0,0.0,0.0,0.0
285,556,3,394,2,1,2022-07-08,2022-07-17,2022-07-08,,234.95,0.0,0.0,0.0,0.0,0.0,0.0
286,557,3,395,2,1,2022-07-08,2022-07-18,2022-07-08,N,1789.0,0.0,0.0,0.0,0.0,0.0,0.0
287,558,3,396,2,1,2022-07-08,2022-07-19,2022-07-08,N,546.0,0.0,0.0,0.0,0.0,0.0,0.0
288,559,3,397,2,1,2022-07-08,2022-07-19,2022-07-08,N,44.55,0.0,0.0,0.0,0.0,0.0,0.0
289,560,3,398,2,1,2022-07-08,2022-07-19,2022-07-08,N,120.0,0.0,0.0,0.0,0.0,0.0,0.0
290,561,3,399,2,1,2022-07-08,2022-07-20,2022-07-08,,273.04,0.0,0.0,0.0,0.0,0.0,0.0
291,565,3,403,2,1,2022-07-08,2022-07-20,2022-07-08,N,905.02,0.0,0.0,0.0,0.0,0.0,0.0
292,566,3,404,2,1,2022-07-08,2022-07-21,2022-07-08,,23.32,0.0,0.0,0.0,0.0,0.0,0.0
293,568,3,406,2,1,2022-07-08,2022-07-26,2022-07-08,N,437.01,0.0,0.0,0.0,0.0,0.0,0.0
294,569,3,407,2,1,2022-07-08,2022-07-26,2022-07-08,,1026.4,0.0,0.0,0.0,0.0,0.0,0.0
295,570,3,408,2,1,2022-07-08,2022-07-27,2022-07-08,,294.8,0.0,0.0,0.0,0.0,0.0,0.0
296,571,3,409,2,1,2022-07-08,2022-07-28,2022-07-08,N,101.58,0.0,0.0,0.0,0.0,0.0,0.0
297,572,3,410,2,1,2022-07-08,2022-07-29,2022-07-08,,522.44,0.0,0.0,0.0,0.0,0.0,0.0
298,573,3,411,2,1,2022-07-08,2022-07-30,2022-07-08,,30.24,0.0,0.0,0.0,0.0,0.0,0.0
299,574,3,412,2,1,2022-07-08,2022-07-30,2022-07-08,,4.08,0.0,0.0,0.0,0.0,0.0,0.0
300,575,3,413,2,1,2022-07-08,2022-08-01,2022-07-08,,544.41,0.0,0.0,0.0,0.0,0.0,0.0
301,577,3,415,2,1,2022-07-11,2022-07-25,2022-07-11,,138.0,0.0,0.0,0.0,0.0,0.0,0.0
302,578,3,416,2,1,2022-07-11,2022-07-10,2022-07-11,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
303,579,3,417,2,1,2022-07-11,2022-08-10,2022-07-11,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
304,580,3,418,2,1,2022-07-11,2022-09-10,2022-07-11,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
305,581,3,419,2,1,2022-07-11,2022-10-10,2022-07-11,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
306,582,3,420,2,1,2022-07-11,2022-11-10,2022-07-11,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
307,583,3,421,2,1,2022-07-11,2022-12-10,2022-07-11,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
308,584,3,422,2,1,2022-07-11,2023-01-10,2022-07-11,,119.9,0.0,0.0,0.0,0.0,0.0,0.0
309,585,3,423,2,1,2022-07-11,2022-07-11,2022-07-11,N,2487.06,0.0,0.0,0.0,0.0,0.0,0.0
310,586,3,369,2,1,2022-07-11,2022-07-10,2022-07-11,,200.0,0.0,0.0,0.0,0.0,0.0,0.0
311,587,3,369,2,2,2022-07-11,2022-07-10,2022-07-11,,272.5,0.0,0.0,0.0,0.0,0.0,0.0
312,588,3,369,2,3,2022-07-11,2022-07-10,2022-07-11,,817.5,0.0,0.0,0.0,0.0,0.0,0.0
313,589,3,369,2,4,2022-07-11,2022-07-10,2022-07-11,,371.25,0.0,0.0,0.0,0.0,0.0,0.0
314,590,3,424,2,1,2022-07-11,2022-07-10,2022-07-11,,199.9,0.0,0.0,0.0,0.0,0.0,0.0
315,591,3,425,2,1,2022-07-11,2022-08-10,2022-07-11,,199.9,0.0,0.0,0.0,0.0,0.0,0.0
316,592,3,426,2,1,2022-07-11,2022-09-10,2022-07-11,,199.9,0.0,0.0,0.0,0.0,0.0,0.0
317,593,3,427,2,1,2022-07-11,2022-10-10,2022-07-11,,199.9,0.0,0.0,0.0,0.0,0.0,0.0
318,594,3,428,2,1,2022-07-11,2022-11-10,2022-07-11,,199.9,0.0,0.0,0.0,0.0,0.0,0.0
319,595,3,429,2,1,2022-07-11,2022-12-10,2022-07-11,,199.9,0.0,0.0,0.0,0.0,0.0,0.0
320,596,4,430,2,1,2022-07-11,2023-01-10,2022-07-11,,199.9,0.0,0.0,0.0,0.0,0.0,0.0
321,603,1,437,2,1,2022-07-11,2022-07-11,2022-07-11,N,70.8,0.0,0.0,0.0,0.0,0.0,0.0
322,604,3,438,2,1,2022-07-11,2022-07-11,2022-07-11,,113.58,0.0,0.0,0.0,0.0,0.0,0.0
323,605,3,392,2,1,2022-07-11,2022-07-15,2022-07-11,N,142.98,0.0,0.0,0.0,0.0,0.0,0.0
324,606,3,439,2,1,2022-07-11,2022-07-15,2022-07-11,N,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
325,608,3,441,2,1,2022-07-11,2022-09-15,2022-07-11,N,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
326,609,3,442,2,1,2022-07-11,2022-10-15,2022-07-11,N,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
327,610,3,443,2,1,2022-07-11,2022-11-15,2022-07-11,N,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
328,611,3,444,2,1,2022-07-11,2022-12-15,2022-07-11,N,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
329,613,3,446,2,1,2022-07-11,2022-07-15,2022-07-11,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
330,615,3,448,2,1,2022-07-11,2022-08-15,2022-07-11,N,99.6,0.0,0.0,0.0,0.0,0.0,0.0
331,616,3,449,2,1,2022-07-11,2022-07-11,2022-07-11,N,6680.06,0.0,0.0,0.0,0.0,0.0,0.0
332,622,3,455,2,1,2022-07-11,2022-07-11,2022-07-11,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
333,623,3,456,2,1,2022-07-11,2022-07-11,2022-07-11,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
334,624,3,457,2,1,2022-07-11,2022-07-11,2022-07-11,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
335,625,3,458,2,1,2022-07-11,2022-07-22,2022-07-11,,168.54,0.0,0.0,0.0,0.0,0.0,0.0
336,626,3,459,2,1,2022-07-15,2022-07-15,2022-07-15,N,30000.0,0.0,0.0,0.0,0.0,0.0,0.0
337,627,1,460,2,1,2022-07-15,2022-07-15,2022-07-15,N,3675.0,0.0,0.0,0.0,0.0,0.0,0.0
338,628,1,461,2,1,2022-07-15,2022-07-15,2022-07-15,N,65.0,0.0,0.0,0.0,0.0,0.0,0.0
339,629,1,462,2,1,2022-07-15,2022-07-04,2022-07-15,N,65.0,0.0,0.0,0.0,0.0,0.0,0.0
340,632,3,465,2,1,2022-07-15,2022-07-29,2022-07-15,,187.27,0.0,0.0,0.0,0.0,0.0,0.0
341,633,3,466,2,1,2022-07-15,2022-07-21,2022-07-15,,188.62,0.0,0.0,0.0,0.0,0.0,0.0
342,634,3,467,2,1,2022-07-15,2022-07-15,2022-07-15,N,480.08,0.0,0.0,0.0,0.0,0.0,0.0
343,635,3,468,2,1,2022-07-15,2022-07-25,2022-07-15,,59.03,0.0,0.0,0.0,0.0,0.0,0.0
344,636,3,469,2,1,2022-07-15,2022-07-25,2022-07-15,N,1159.1,0.0,0.0,0.0,0.0,0.0,0.0
345,637,3,470,2,1,2022-07-15,2022-07-25,2022-07-15,N,251.18,0.0,0.0,0.0,0.0,0.0,0.0
346,638,3,471,2,1,2022-07-15,2022-07-13,2022-07-15,N,3116.21,0.0,0.0,0.0,0.0,0.0,0.0
347,640,3,447,2,1,2022-07-15,2022-07-15,2022-07-15,N,99.6,0.0,0.0,0.0,0.0,0.0,0.0
348,641,1,473,2,1,2022-07-15,2022-07-07,2022-07-15,N,13.75,0.0,0.0,0.0,0.0,0.0,0.0
349,642,1,474,2,1,2022-07-16,2022-07-07,2022-07-16,,100.0,0.0,0.0,0.0,0.0,0.0,0.0
350,643,1,475,2,1,2022-07-16,2022-07-14,2022-07-16,,100.0,0.0,0.0,0.0,0.0,0.0,0.0
351,644,1,476,2,1,2022-07-16,2022-07-07,2022-07-16,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
352,645,1,477,2,1,2022-07-16,2022-07-07,2022-07-16,N,143.0,0.0,0.0,0.0,0.0,0.0,0.0
353,647,1,479,2,1,2022-07-16,2022-07-11,2022-07-16,,300.0,0.0,0.0,0.0,0.0,0.0,0.0
354,649,3,388,2,1,2022-07-16,2022-07-13,2022-07-16,,338.83,0.0,0.0,0.0,0.0,0.0,0.0
355,650,3,480,2,1,2022-07-16,2022-07-12,2022-07-16,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
356,651,3,481,2,1,2022-07-16,2022-07-12,2022-07-16,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
357,652,3,200,2,1,2022-07-16,2022-07-11,2022-07-16,,225.22,0.0,0.0,0.0,0.0,0.0,0.0
358,653,3,482,2,1,2022-07-16,2022-07-13,2022-07-16,N,12.5,0.0,0.0,0.0,0.0,0.0,0.0
359,655,3,484,2,1,2022-07-16,2022-07-13,2022-07-16,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0
360,656,3,485,2,1,2022-07-16,2022-07-12,2022-07-16,N,280.28,0.0,0.0,0.0,0.0,0.0,0.0
361,657,3,486,2,1,2022-07-16,2022-07-15,2022-07-16,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
362,670,3,499,2,1,2022-07-16,2022-07-06,2022-07-16,N,7.5,0.0,0.0,0.0,0.0,0.0,0.0
363,671,3,500,2,1,2022-07-16,2022-07-07,2022-07-16,N,2.5,0.0,0.0,0.0,0.0,0.0,0.0
364,674,3,503,2,1,2022-07-16,2022-07-08,2022-07-16,N,12.5,0.0,0.0,0.0,0.0,0.0,0.0
365,675,3,502,2,1,2022-07-16,2022-07-08,2022-07-16,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0
366,685,1,513,2,1,2022-07-18,2022-06-01,2022-07-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
367,686,1,514,2,1,2022-07-18,2022-06-02,2022-07-18,N,300.0,0.0,0.0,0.0,0.0,0.0,0.0
368,687,1,515,2,1,2022-07-18,2022-06-02,2022-07-18,N,50.0,0.0,0.0,0.0,0.0,0.0,0.0
369,688,1,516,2,1,2022-07-18,2022-06-02,2022-07-18,N,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
370,689,1,517,2,1,2022-07-18,2022-06-02,2022-07-18,N,650.0,0.0,0.0,0.0,0.0,0.0,0.0
371,692,1,519,2,1,2022-07-18,2022-06-02,2022-07-18,N,775.0,0.0,0.0,0.0,0.0,0.0,0.0
372,693,1,520,2,1,2022-07-18,2022-06-03,2022-07-18,N,4084.0,0.0,0.0,0.0,0.0,0.0,0.0
373,694,1,521,2,1,2022-07-18,2022-06-03,2022-07-18,N,1078.0,0.0,0.0,0.0,0.0,0.0,0.0
374,695,1,522,2,1,2022-07-18,2022-06-03,2022-07-18,N,750.0,0.0,0.0,0.0,0.0,0.0,0.0
375,696,1,523,2,1,2022-07-18,2022-06-03,2022-07-18,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
376,697,1,524,2,1,2022-07-18,2022-06-03,2022-07-18,N,2508.49,0.0,0.0,0.0,0.0,0.0,0.0
377,698,1,525,2,1,2022-07-18,2022-06-03,2022-07-18,N,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
378,699,1,526,2,1,2022-07-18,2022-06-08,2022-07-18,,70.0,0.0,0.0,0.0,0.0,0.0,0.0
379,700,1,527,2,1,2022-07-18,2022-06-09,2022-07-18,N,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
380,701,1,528,2,1,2022-07-18,2022-06-09,2022-07-18,N,4500.0,0.0,0.0,0.0,0.0,0.0,0.0
381,702,1,529,2,1,2022-07-18,2022-06-10,2022-07-18,N,77.5,0.0,0.0,0.0,0.0,0.0,0.0
382,703,1,530,2,1,2022-07-18,2022-06-13,2022-07-18,N,7.0,0.0,0.0,0.0,0.0,0.0,0.0
383,705,1,532,2,1,2022-07-18,2022-06-14,2022-07-18,N,158.4,0.0,0.0,0.0,0.0,0.0,0.0
384,707,1,534,2,1,2022-07-18,2022-06-14,2022-07-18,,380.0,0.0,0.0,0.0,0.0,0.0,0.0
385,708,1,535,2,1,2022-07-18,2022-06-15,2022-07-18,N,3218.0,0.0,0.0,0.0,0.0,0.0,0.0
386,709,1,536,2,1,2022-07-18,2022-06-15,2022-07-18,,70.0,0.0,0.0,0.0,0.0,0.0,0.0
387,710,1,537,2,1,2022-07-18,2022-06-15,2022-07-18,,455.0,0.0,0.0,0.0,0.0,0.0,0.0
388,711,1,538,2,1,2022-07-18,2022-06-15,2022-07-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
389,712,1,539,2,1,2022-07-18,2022-06-17,2022-07-18,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
390,713,1,540,2,1,2022-07-18,2022-06-17,2022-07-18,N,637.75,0.0,0.0,0.0,0.0,0.0,0.0
391,714,1,541,2,1,2022-07-18,2022-06-17,2022-07-18,N,200.0,0.0,0.0,0.0,0.0,0.0,0.0
392,715,1,542,2,1,2022-07-18,2022-06-20,2022-07-18,N,837.64,0.0,0.0,0.0,0.0,0.0,0.0
393,716,1,543,2,1,2022-07-18,2022-06-21,2022-07-18,,100.0,0.0,0.0,0.0,0.0,0.0,0.0
394,718,1,545,2,1,2022-07-18,2022-06-23,2022-07-18,N,320.0,0.0,0.0,0.0,0.0,0.0,0.0
395,719,1,546,2,1,2022-07-18,2022-06-20,2022-07-18,N,5250.0,0.0,0.0,0.0,0.0,0.0,0.0
396,720,1,547,2,1,2022-07-18,2022-06-30,2022-07-18,,100.0,0.0,0.0,0.0,0.0,0.0,0.0
397,721,1,548,2,1,2022-07-18,2022-06-30,2022-07-18,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
398,722,1,549,2,1,2022-07-18,2022-07-18,2022-07-18,N,45.0,0.0,0.0,0.0,0.0,0.0,0.0
399,724,3,551,2,1,2022-07-18,2022-07-18,2022-07-18,N,67.5,0.0,0.0,0.0,0.0,0.0,0.0
400,725,3,401,2,1,2022-07-18,2022-07-20,2022-07-18,,722.07,0.0,0.0,0.0,0.0,0.0,0.0
401,726,3,401,2,2,2022-07-18,2022-08-20,2022-07-18,,722.68,0.0,0.0,0.0,0.0,0.0,0.0
402,727,3,400,2,1,2022-07-18,2022-07-20,2022-07-18,,2750.83,0.0,0.0,0.0,0.0,0.0,0.0
403,728,3,400,2,2,2022-07-18,2022-08-20,2022-07-18,,2750.83,0.0,0.0,0.0,0.0,0.0,0.0
404,729,3,402,2,1,2022-07-18,2022-07-20,2022-07-18,,470.74,0.0,0.0,0.0,0.0,0.0,0.0
405,730,3,402,2,2,2022-07-18,2022-08-20,2022-07-18,,470.75,0.0,0.0,0.0,0.0,0.0,0.0
406,731,3,552,2,1,2022-07-18,2022-07-20,2022-07-18,,52.0,0.0,0.0,0.0,0.0,0.0,0.0
407,732,1,553,2,1,2022-07-18,2022-07-18,2022-07-18,N,53.0,0.0,0.0,0.0,0.0,0.0,0.0
408,733,3,554,2,1,2022-07-18,2022-07-18,2022-07-18,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
409,734,3,555,2,1,2022-07-18,2022-06-02,2022-07-18,N,2422.0,0.0,0.0,0.0,0.0,0.0,0.0
410,736,3,557,2,1,2022-07-18,2022-06-03,2022-07-18,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
411,737,3,558,2,1,2022-07-18,2022-06-03,2022-07-18,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
412,738,3,559,2,1,2022-07-18,2022-06-03,2022-07-18,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
413,742,3,563,2,1,2022-07-18,2022-06-07,2022-07-18,N,2468.28,0.0,0.0,0.0,0.0,0.0,0.0
414,743,3,564,2,1,2022-07-18,2022-06-07,2022-07-18,N,689.03,0.0,0.0,0.0,0.0,0.0,0.0
415,744,3,565,2,1,2022-07-18,2022-06-07,2022-07-18,N,979.95,0.0,0.0,0.0,0.0,0.0,0.0
416,745,3,566,2,1,2022-07-18,2022-06-07,2022-07-18,N,118.08,0.0,0.0,0.0,0.0,0.0,0.0
417,748,3,569,2,1,2022-07-18,2022-06-10,2022-07-18,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
418,749,3,570,2,1,2022-07-18,2022-06-13,2022-07-18,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
419,750,3,571,2,1,2022-07-18,2022-06-13,2022-07-18,,199.9,0.0,0.0,0.0,0.0,0.0,0.0
420,751,3,572,2,1,2022-07-18,2022-06-13,2022-07-18,N,2906.69,0.0,0.0,0.0,0.0,0.0,0.0
421,752,3,573,2,1,2022-07-18,2022-06-06,2022-07-18,N,2537.94,0.0,0.0,0.0,0.0,0.0,0.0
422,760,3,581,2,1,2022-07-18,2022-06-17,2022-07-18,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
423,765,3,587,2,1,2022-07-19,2022-08-08,2022-07-19,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
424,766,3,588,2,1,2022-07-19,2022-07-15,2022-07-19,N,189.66,0.0,0.0,0.0,0.0,0.0,0.0
425,767,3,589,2,1,2022-07-19,2022-07-15,2022-07-19,N,60.66,0.0,0.0,0.0,0.0,0.0,0.0
426,768,3,590,2,1,2022-07-19,2022-07-15,2022-07-19,N,57.48,0.0,0.0,0.0,0.0,0.0,0.0
427,769,3,591,2,1,2022-07-19,2022-06-13,2022-07-19,N,39.62,0.0,0.0,0.0,0.0,0.0,0.0
428,770,3,592,2,1,2022-07-19,2022-06-15,2022-07-19,N,189.66,0.0,0.0,0.0,0.0,0.0,0.0
429,777,3,599,2,1,2022-07-19,2022-06-15,2022-07-19,N,60.66,0.0,0.0,0.0,0.0,0.0,0.0
430,785,3,606,2,1,2022-07-19,2022-06-15,2022-07-19,N,57.48,0.0,0.0,0.0,0.0,0.0,0.0
431,793,3,614,2,1,2022-07-19,2022-06-21,2022-07-19,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
432,795,3,615,2,1,2022-07-19,2022-06-21,2022-07-19,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
433,796,3,616,2,1,2022-07-19,2022-06-21,2022-07-19,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
434,797,3,617,2,1,2022-07-19,2022-06-21,2022-07-19,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
435,802,3,619,2,1,2022-07-19,2022-06-21,2022-07-19,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
436,803,3,620,2,1,2022-07-19,2022-06-21,2022-07-19,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
